split,label,source_relative_path,segment_index,processed_path,sample_rate,duration_sec
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_50.wav,5,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_50__seg05.wav,16000,5
train,natural sound,natural sound/if_necessary/20_12056.wav,0,processed/forest_sound_16k_5s/train/natural sound/20_12056__seg00.wav,16000,5
train,logging,logging/10_11071.wav,0,processed/forest_sound_16k_5s/train/logging/10_11071__seg00.wav,16000,5
train,logging,logging/4-198360-C-49.wav,0,processed/forest_sound_16k_5s/train/logging/4-198360-C-49__seg00.wav,16000,5
train,fire,fire/1_10149.wav,0,processed/forest_sound_16k_5s/train/fire/1_10149__seg00.wav,16000,5
train,fire,fire/1_10139.wav,0,processed/forest_sound_16k_5s/train/fire/1_10139__seg00.wav,16000,5
train,logging,logging/7_10704.wav,0,processed/forest_sound_16k_5s/train/logging/7_10704__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/17_11757.wav,0,processed/forest_sound_16k_5s/train/natural sound/17_11757__seg00.wav,16000,5
train,natural sound,natural sound/3_10306.wav,0,processed/forest_sound_16k_5s/train/natural sound/3_10306__seg00.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_40.wav,0,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_40__seg00.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_40.wav,1,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_40__seg01.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_40.wav,2,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_40__seg02.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_40.wav,3,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_40__seg03.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_40.wav,4,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_40__seg04.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_40.wav,5,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_40__seg05.wav,16000,5
train,logging,logging/10_11033.wav,0,processed/forest_sound_16k_5s/train/logging/10_11033__seg00.wav,16000,5
train,natural sound,natural sound/8_10815.wav,0,processed/forest_sound_16k_5s/train/natural sound/8_10815__seg00.wav,16000,5
train,natural sound,natural sound/9_10957.wav,0,processed/forest_sound_16k_5s/train/natural sound/9_10957__seg00.wav,16000,5
train,natural sound,natural sound/8_10808.wav,0,processed/forest_sound_16k_5s/train/natural sound/8_10808__seg00.wav,16000,5
train,natural sound,natural sound/27_12727.wav,0,processed/forest_sound_16k_5s/train/natural sound/27_12727__seg00.wav,16000,5
train,natural sound,natural sound/22_12214.wav,0,processed/forest_sound_16k_5s/train/natural sound/22_12214__seg00.wav,16000,5
train,natural sound,natural sound/9_10964.wav,0,processed/forest_sound_16k_5s/train/natural sound/9_10964__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/19_11918.wav,0,processed/forest_sound_16k_5s/train/natural sound/19_11918__seg00.wav,16000,5
train,natural sound,natural sound/2_10207.wav,0,processed/forest_sound_16k_5s/train/natural sound/2_10207__seg00.wav,16000,5
train,logging,logging/11_11150.wav,0,processed/forest_sound_16k_5s/train/logging/11_11150__seg00.wav,16000,5
train,poaching,poaching/5BE217B8_62c33b76de-72a7-4913-bf10-39029266ed461aec3030-f52d-4a0a-8d3f-dc94119ebbec5d1bf33c-21cf-4705-8d94-8042118f7763.WAV,0,processed/forest_sound_16k_5s/train/poaching/5BE217B8_62c33b76de-72a7-4913-bf10-39029266ed461aec3030-f52d-4a0a-8d3f-dc94119ebbec5d1bf33c-21cf-4705-8d94-8042118f7763__seg00.wav,16000,5
train,natural sound,natural sound/21_12114.wav,0,processed/forest_sound_16k_5s/train/natural sound/21_12114__seg00.wav,16000,5
train,natural sound,natural sound/26_12638.wav,0,processed/forest_sound_16k_5s/train/natural sound/26_12638__seg00.wav,16000,5
train,poaching,poaching/5C8FD255_45e3fc63cf-9e0c-4fba-8da6-7f0bb662e8f5ae75dd57-2dd9-48b1-89e5-6319aba125ff8add5f7c-a46b-4598-be48-896e9cfe4364.WAV,0,processed/forest_sound_16k_5s/train/poaching/5C8FD255_45e3fc63cf-9e0c-4fba-8da6-7f0bb662e8f5ae75dd57-2dd9-48b1-89e5-6319aba125ff8add5f7c-a46b-4598-be48-896e9cfe4364__seg00.wav,16000,5
train,natural sound,natural sound/9_10952.wav,0,processed/forest_sound_16k_5s/train/natural sound/9_10952__seg00.wav,16000,5
train,natural sound,natural sound/24_12431.wav,0,processed/forest_sound_16k_5s/train/natural sound/24_12431__seg00.wav,16000,5
train,poaching,poaching/14_11465.wav,0,processed/forest_sound_16k_5s/train/poaching/14_11465__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/17_11716.wav,0,processed/forest_sound_16k_5s/train/natural sound/17_11716__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/17_11709.wav,0,processed/forest_sound_16k_5s/train/natural sound/17_11709__seg00.wav,16000,5
train,logging,logging/16_11645.wav,0,processed/forest_sound_16k_5s/train/logging/16_11645__seg00.wav,16000,5
train,natural sound,natural sound/6_10604.wav,0,processed/forest_sound_16k_5s/train/natural sound/6_10604__seg00.wav,16000,5
train,fire,fire/videoplayback_46.wav,0,processed/forest_sound_16k_5s/train/fire/videoplayback_46__seg00.wav,16000,5
train,fire,fire/videoplayback_46.wav,1,processed/forest_sound_16k_5s/train/fire/videoplayback_46__seg01.wav,16000,5
train,fire,fire/videoplayback_46.wav,2,processed/forest_sound_16k_5s/train/fire/videoplayback_46__seg02.wav,16000,5
train,fire,fire/videoplayback_46.wav,3,processed/forest_sound_16k_5s/train/fire/videoplayback_46__seg03.wav,16000,5
train,fire,fire/videoplayback_46.wav,4,processed/forest_sound_16k_5s/train/fire/videoplayback_46__seg04.wav,16000,5
train,fire,fire/videoplayback_46.wav,5,processed/forest_sound_16k_5s/train/fire/videoplayback_46__seg05.wav,16000,5
train,natural sound,natural sound/3_10325.wav,0,processed/forest_sound_16k_5s/train/natural sound/3_10325__seg00.wav,16000,5
train,natural sound,natural sound/21_12175.wav,0,processed/forest_sound_16k_5s/train/natural sound/21_12175__seg00.wav,16000,5
train,logging,logging/11_11108.wav,0,processed/forest_sound_16k_5s/train/logging/11_11108__seg00.wav,16000,5
train,logging,logging/10_11021.wav,0,processed/forest_sound_16k_5s/train/logging/10_11021__seg00.wav,16000,5
train,logging,logging/16_11610.wav,0,processed/forest_sound_16k_5s/train/logging/16_11610__seg00.wav,16000,5
train,natural sound,natural sound/24_12403.wav,0,processed/forest_sound_16k_5s/train/natural sound/24_12403__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/20_12021.wav,0,processed/forest_sound_16k_5s/train/natural sound/20_12021__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/18_11839.wav,0,processed/forest_sound_16k_5s/train/natural sound/18_11839__seg00.wav,16000,5
train,natural sound,natural sound/5_10538.wav,0,processed/forest_sound_16k_5s/train/natural sound/5_10538__seg00.wav,16000,5
train,logging,logging/13_11322.wav,0,processed/forest_sound_16k_5s/train/logging/13_11322__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/17_11721.wav,0,processed/forest_sound_16k_5s/train/natural sound/17_11721__seg00.wav,16000,5
train,natural sound,natural sound/21_12170.wav,0,processed/forest_sound_16k_5s/train/natural sound/21_12170__seg00.wav,16000,5
train,natural sound,natural sound/5_10528.wav,0,processed/forest_sound_16k_5s/train/natural sound/5_10528__seg00.wav,16000,5
train,natural sound,natural sound/24_12415.wav,0,processed/forest_sound_16k_5s/train/natural sound/24_12415__seg00.wav,16000,5
train,natural sound,natural sound/27_12709.wav,0,processed/forest_sound_16k_5s/train/natural sound/27_12709__seg00.wav,16000,5
train,natural sound,natural sound/27_12710.wav,0,processed/forest_sound_16k_5s/train/natural sound/27_12710__seg00.wav,16000,5
train,fire,fire/videoplayback_62.wav,0,processed/forest_sound_16k_5s/train/fire/videoplayback_62__seg00.wav,16000,5
train,fire,fire/videoplayback_62.wav,1,processed/forest_sound_16k_5s/train/fire/videoplayback_62__seg01.wav,16000,5
train,fire,fire/videoplayback_62.wav,2,processed/forest_sound_16k_5s/train/fire/videoplayback_62__seg02.wav,16000,5
train,fire,fire/videoplayback_62.wav,3,processed/forest_sound_16k_5s/train/fire/videoplayback_62__seg03.wav,16000,5
train,fire,fire/videoplayback_62.wav,4,processed/forest_sound_16k_5s/train/fire/videoplayback_62__seg04.wav,16000,5
train,fire,fire/videoplayback_62.wav,5,processed/forest_sound_16k_5s/train/fire/videoplayback_62__seg05.wav,16000,5
train,natural sound,natural sound/5_10539.wav,0,processed/forest_sound_16k_5s/train/natural sound/5_10539__seg00.wav,16000,5
train,logging,logging/11_11149.wav,0,processed/forest_sound_16k_5s/train/logging/11_11149__seg00.wav,16000,5
train,natural sound,natural sound/21_12108.wav,0,processed/forest_sound_16k_5s/train/natural sound/21_12108__seg00.wav,16000,5
train,natural sound,natural sound/22_12233.wav,0,processed/forest_sound_16k_5s/train/natural sound/22_12233__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/20_12015.wav,0,processed/forest_sound_16k_5s/train/natural sound/20_12015__seg00.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_48.wav,0,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_48__seg00.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_48.wav,1,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_48__seg01.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_48.wav,2,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_48__seg02.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_48.wav,3,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_48__seg03.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_48.wav,4,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_48__seg04.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_48.wav,5,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_48__seg05.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_37.wav,0,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_37__seg00.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_37.wav,1,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_37__seg01.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_37.wav,2,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_37__seg02.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_37.wav,3,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_37__seg03.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_37.wav,4,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_37__seg04.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_37.wav,5,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_37__seg05.wav,16000,5
train,logging,logging/7_10715.wav,0,processed/forest_sound_16k_5s/train/logging/7_10715__seg00.wav,16000,5
train,poaching,poaching/58FBD4005232020e-51de-409b-bbb6-6fa9e92a6766.WAV,0,processed/forest_sound_16k_5s/train/poaching/58FBD4005232020e-51de-409b-bbb6-6fa9e92a6766__seg00.wav,16000,5
train,natural sound,natural sound/21_12155.wav,0,processed/forest_sound_16k_5s/train/natural sound/21_12155__seg00.wav,16000,5
train,logging,logging/16_11626.wav,0,processed/forest_sound_16k_5s/train/logging/16_11626__seg00.wav,16000,5
train,natural sound,natural sound/26_12607.wav,0,processed/forest_sound_16k_5s/train/natural sound/26_12607__seg00.wav,16000,5
train,poaching,poaching/58FBD4DAc3d6e1b7-7ae7-43b0-bdc1-2660a9d6a1e6.WAV,0,processed/forest_sound_16k_5s/train/poaching/58FBD4DAc3d6e1b7-7ae7-43b0-bdc1-2660a9d6a1e6__seg00.wav,16000,5
train,natural sound,natural sound/27_12770.wav,0,processed/forest_sound_16k_5s/train/natural sound/27_12770__seg00.wav,16000,5
train,poaching,poaching/14_11438.wav,0,processed/forest_sound_16k_5s/train/poaching/14_11438__seg00.wav,16000,5
train,fire,fire/1_10103.wav,0,processed/forest_sound_16k_5s/train/fire/1_10103__seg00.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_60.wav,0,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_60__seg00.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_60.wav,1,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_60__seg01.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_60.wav,2,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_60__seg02.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_60.wav,3,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_60__seg03.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_60.wav,4,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_60__seg04.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_60.wav,5,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_60__seg05.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_63.wav,0,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_63__seg00.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_63.wav,1,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_63__seg01.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_63.wav,2,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_63__seg02.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_63.wav,3,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_63__seg03.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_63.wav,4,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_63__seg04.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_63.wav,5,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_63__seg05.wav,16000,5
train,natural sound,natural sound/21_12168.wav,0,processed/forest_sound_16k_5s/train/natural sound/21_12168__seg00.wav,16000,5
train,poaching,poaching/5C24328D_5459442b4d-8c40-4288-8321-04c9de53980c888f5948-7940-4404-9397-445b4220176be1e74cd2-c40b-4afd-8cf7-a2db55353ef4.WAV,0,processed/forest_sound_16k_5s/train/poaching/5C24328D_5459442b4d-8c40-4288-8321-04c9de53980c888f5948-7940-4404-9397-445b4220176be1e74cd2-c40b-4afd-8cf7-a2db55353ef4__seg00.wav,16000,5
train,poaching,poaching/5BE21635_101de47172-8ece-4fbf-b2ab-4803bfb7b325e195df38-201e-4875-9ff0-6a4979b7b5a38cde1620-9a24-4148-99ce-a69201807d3e.WAV,0,processed/forest_sound_16k_5s/train/poaching/5BE21635_101de47172-8ece-4fbf-b2ab-4803bfb7b325e195df38-201e-4875-9ff0-6a4979b7b5a38cde1620-9a24-4148-99ce-a69201807d3e__seg00.wav,16000,5
train,poaching,poaching/5C5CD139_24bfa15012-d0b0-48fc-a38d-7d29c62cc6aaab0ad487-81af-4d27-b10d-ed5ccfc2a56269242f06-3c95-47b6-a18f-07adb5ece9e2.WAV,0,processed/forest_sound_16k_5s/train/poaching/5C5CD139_24bfa15012-d0b0-48fc-a38d-7d29c62cc6aaab0ad487-81af-4d27-b10d-ed5ccfc2a56269242f06-3c95-47b6-a18f-07adb5ece9e2__seg00.wav,16000,5
train,logging,logging/11_11174.wav,0,processed/forest_sound_16k_5s/train/logging/11_11174__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/17_11726.wav,0,processed/forest_sound_16k_5s/train/natural sound/17_11726__seg00.wav,16000,5
train,natural sound,natural sound/27_12733.wav,0,processed/forest_sound_16k_5s/train/natural sound/27_12733__seg00.wav,16000,5
train,fire,fire/videoplayback_47.wav,0,processed/forest_sound_16k_5s/train/fire/videoplayback_47__seg00.wav,16000,5
train,fire,fire/videoplayback_47.wav,1,processed/forest_sound_16k_5s/train/fire/videoplayback_47__seg01.wav,16000,5
train,fire,fire/videoplayback_47.wav,2,processed/forest_sound_16k_5s/train/fire/videoplayback_47__seg02.wav,16000,5
train,fire,fire/videoplayback_47.wav,3,processed/forest_sound_16k_5s/train/fire/videoplayback_47__seg03.wav,16000,5
